1	11682.24219	0	18853.59766
2	12292.24023	0	18853.59766
3	12902.23828	0	18853.59766
4	13512.2373	0	18853.59766
5	14122.23633	0	18853.59766
6	14732.23535	0	18853.59766
7	15342.23242	0	18853.59766
8	15952.23145	0	18853.59766
9	16562.23047	0	18853.59766
10	17172.22852	0	18853.59766
11	17782.22852	0	18853.59766
12	18392.22461	0	18853.59766
13	19002.22461	0	18853.59766
14	19612.22266	0	18853.59766
15	20222.22266	0	18853.59766
16	11682.24219	0	18104.50977
17	12292.24023	0	18104.50977
18	12902.23828	0	18104.50977
19	13512.2373	0	18104.50977
20	14127.29004	0	18054.19727
21	14732.23535	0	17971.75391
22	15342.23242	0	17913.90039
23	15952.23145	0	17767.58008
24	16562.23047	0	17628.57227
25	17172.22852	0	17754.30859
26	17782.22852	0	17881.23438
27	18392.22461	0	17966.40039
28	19002.22461	0	18050.17188
29	19612.22266	0	18095.89063
32	20222.22266	0	18095.89063
33	28762.20313	0	18853.59766
34	28152.20313	0	18853.59766
35	27542.20508	0	18853.59766
36	26932.20508	0	18853.59766
37	26322.20703	0	18853.59766
38	25712.20898	0	18853.59766
39	25102.20898	0	18853.59766
40	24492.21094	0	18853.59766
41	23882.21094	0	18853.59766
42	23272.21484	0	18853.59766
43	22662.2168	0	18853.59766
44	22052.2168	0	18853.59766
45	21442.21875	0	18853.59766
46	20832.21875	0	18853.59766
47	28762.20313	0	18104.50977
48	28152.20313	0	18104.50977
49	27542.20508	0	18104.50977
50	26932.20508	0	18104.50977
51	26317.15234	0	18054.19727
52	25712.20898	0	17971.75391
53	25102.20898	0	17913.90039
54	24492.21094	0	17767.58008
55	23882.21094	0	17628.57227
56	23272.21484	0	17754.30859
57	22662.2168	0	17881.23438
58	22052.2168	0	17966.40039
59	21442.21875	0	18050.17188
60	20832.21875	0	18095.89063
